openingECO,openingName,openingMoves,openingSubcategory,openingGamesPlayed,openingWhiteScore,openingDrawScore,openingBlackScore
A31,"Two Knights Variation, English",1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4,"English, Symmetrical, Benoni Formation",8381,34.4,31.7,34
A32,"Spielmann Defense, Symmetrical English; A32",1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4 e6,"English, Symmetrical Variation",1306,28.6,40,31.3
A33,A33,1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4 e6 5.Nc3 Nc6,"English, Symmetrical",3536,32.7,44.5,22.9
A33,"Geller Variation, Symmetrical English",1.c4 c5 2.Nf3 Nf6 3.d4 cxd4 4.Nxd4 e6 5.Nc3 Nc6 6.g3 Qb6,"English, Symmetrical",3536,32.7,44.5,22.9
A34,"Asymmetrical Variation, English",1.c4 c5 2.Nc3 Nf6 3.Nf3 d5 4.cxd5 Nxd5,"English, Symmetrical",12354,35.3,35.6,29.1
A34,"Fianchetto Variation, Symmetrical English",1.c4 c5 2.Nc3 Nf6 3.g3,"English, Symmetrical",12354,35.3,35.6,29.1
A34,"Four Knights Variation, Symmetrical English",1.c4 c5 2.Nc3 Nf6 3.Nf3 Nf6,"English, Symmetrical",12354,35.3,35.6,29.1
A34,"Keres-Parma System, English",1.c4 c5 2.Nc3 Nf6 3.Nf3 e6 4.g3 Nc6,"English, Symmetrical",12354,35.3,35.6,29.1
A34,"Normal Variation, Symmetrical English; A34",1.c4 c5 2.Nc3,"English, Symmetrical",12354,35.3,35.6,29.1
A34,"Rubinstein Variation, Symmetrical English",1.c4 c5 2.Nc3 Nf6 3.g3 d5 4.cxd5 Nxd5 5.Bg2 Nc7,"English, Symmetrical",12354,35.3,35.6,29.1
A35,"Two Knights Variation, Symmetrical English; A35",1.c4 c5 2.Nc3 Nc6,"English, Symmetrical",6614,37.2,36.2,26.7
A36,"Botvinnik System Reversed, Symmetrical English",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.e3 e5,English,4370,36.6,37.1,26.3
A36,"Botvinnik Variation, Symmetrical English",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.e4,English,4370,36.6,37.1,26.3
A36,"Fianchetto Variation, Symmetrical English; A36",1.c4 c5 2.Nc3 Nc6 3.g3,English,4370,36.6,37.1,26.3
A36,"Symmetrical Variation, Symmetrical English",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7,English,4370,36.6,37.1,26.3
A37,"Two Knights Line, Symmetrical English; A37",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3,"English, Symmetrical",7425,28.1,40.1,31.8
A38,"Double Fianchetto, Symmetrical English",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3 Nf6 6.O-O O-O 7.b3,"English, Symmetrical",4050,38.1,40.5,21.4
A38,"Duchamp Variation, Symmetrical English",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3 Nf6 6.O-O O-O 7.d3,"English, Symmetrical",4050,38.1,40.5,21.4
A38,"Full Symmetry Line, Symmetrical English; A38",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3 Nf6,"English, Symmetrical",4050,38.1,40.5,21.4
A39,"Mecking Variation, Symmetrical English; A39",1.c4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Nf3 Nf6 6.O-O O-O 7.d4,"English, Symmetrical, Main line with d4",3118,38.9,41,20.1
A40,Beefeater Variation,1.d4 g6 2.c4 Bg7 3.Nc3 c5 4.d5 Bxc3+ 5.bxc3 f5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Bogoljubov; Mikenas-Van Geet Defense,1.d4 Nc6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Borg Gambit,1.d4 g5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Cannstatter Variation, Mikenas",1.d4 Nc6 2.c4 e5 3.d5 Nd4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Charlick Gambit; Englund Gambit,1.d4 e5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Diemer Counterattack,1.d4 e5 2.d5 Bc5 3.e4 Qh4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Dunworth Variation, Modern Defense",1.e4 g6 2.d4 Bg7 3.c4 d5 4.exd5 c6 5.dxc6 Bxd4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Eastbourne Gambit,1.d4 b6 2.c4 Bb7 3.Bxb5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,English Defense,1.d4 e6 2.c4 b6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Englund Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Englund Gambit Declined,1.d4 e5 2.d5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Englund; Behting Gambit,1.d4 e5 2.dxe5 Nc6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Felbecker Gambit,1.d4 e5 2.dxe5 Nc6 3.Nf3 Bc5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Franco-Indian Defense,1.d4 e6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Hartlaub Gambit Accepted,1.d4 e6 2.c4 b6 3.Nc3 Bb7 4.e4 f5 5.exf5 Nf6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Hartlaub Gambit Declined,1.d4 e6 2.c4 b6 3.Nc3 Bb7 4.e4 f5 5.d5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Hartlaub Gambit, English",1.c4 b6 2.d4 Bb7 3.Nc3 e6 4.e4 f5 5.exf5 Nf6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Horwitz Defense,1.d4 e6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Keres Defense, Indian; Kangaroo Defense",1.d4 e6 2.c4 Bb4+,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Kotov Variation, Modern",1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4 Nc6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Kotov-Robatsch Defense,1.d4 g6 2.c4 Bg7,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Lithuanian Variation, Mikenas",1.d4 Nc6 2.c4 e5 3.d5 Nce7,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Lizard Defense; Pirc-Diemer Gambit,1.d4 g6 2.h4 Nf6 3.h5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Lundin Defense,1.d4 Nc6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Modern Defense,1.d4 g6 2.c4 Bg7 3.Nc3 d6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Montevideo Defense,1.d4 Nc6 2.d5 Nb8,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Mosquito Gambit, Englund",1.d4 e5 2.dxe5 Qh4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Neo-Modern Defense,1.d4 g6 2.c4 Bg7 3.e4 e5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Perrin Variation,1.d4 e6 2.c4 b6 3.e4 Bb7 4.Bd3 Nc6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Poli Gambit,1.d4 e6 2.c4 b6 3.e4 Bb7 4.f3 f5 5.exf5 Nh6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Polish Defense,1.d4 b5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Polish Variation,1.e4 g6 2.d4 Bg7 3.c4 c5 4.Nf3 Qb6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Pozarek Gambit,1.d4 Nc6 2.c4 e5 3.dxe5 Nxe5 4.Nc3 Nxc4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Pseudo-Saemisch,1.d4 g6 2.c4 Bg7 3.e4 d6 4.Be3 Nf6 5.f3,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Queen Fianchetto, Queen Pawn Game",1.d4 b6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Queen Pawn Fianchetto,1.d4 g6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Queen Pawn Opening; A40,1.d4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Rossolimo Variation,1.d4 g6 2.c4 Bg7 3.e4 d6 4.Nf3 Bg4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Seneschaud Variation, Dutch",1.d4 e6 2.Bf4 f5 3.g4,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Soller Gambit Deferred,1.d4 e5 2.dxe5 Nc6 3.Nf3 f6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Soller; Purchas Gambit,1.d4 e5 2.dxe5 f6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Spassky Gambit, Polish Defense",1.d4 b5 2.e4 Bb7 3.Bxb5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,St George's Gambit,1.d4 a6 2.c4 b5 3.e4 e6 4.cxb5 axb5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Stockhom Variation, Englund Gambit",1.d4 e5 2.dxe5 Nc6 3.Nf3 Qe7 4.Qd5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Thuring Gambit; Hartlaub-Charlick Gambit,1.d4 e5 2.dxe5 d6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Transpositional Variation, Keres Defense",1.d4 e6 2.c4 Bb4+ 3.Nc3,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Zaire Defense,1.d4 Nc6 2.d5 Nb8 3.e4 Nf6 5.e5 Ng8,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,Zilbermints Gambit,1.d4 e6 2.c4 e5,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Zilbermints Gambit II, Englund Gambit",1.d4 e5 2.dxe5 Nc6 3.Nf3 h6,Queen's Pawn Game,1113851,37.9,33.5,28.5
A40,"Zilbermints Gambit, Englund Gambit",1.d4 e5 2.dxe5 Nc6 3.Nf3 Nge7,Queen's Pawn Game,1113851,37.9,33.5,28.5
A41,Anglo-Slav Opening,1.d4 c6 2.c4 d6,Queen's Pawn Game (with ...d6),30659,36.9,32.2,30.9
A41,"Averbakh Variation, Modern",1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4,Queen's Pawn Game (with ...d6),30659,36.9,32.2,30.9
A41,Pillsbury Defense; A41; Rat Defense,1.d4 d6,Queen's Pawn Game (with ...d6),30659,36.9,32.2,30.9
A41,"Pterodactyl Variation, Modern",1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4 c5 5.Nf3 Qa5,Queen's Pawn Game (with ...d6),30659,36.9,32.2,30.9
A41,Wade Defense,1.d4 d6 2.Nf3 Bg4,Queen's Pawn Game (with ...d6),30659,36.9,32.2,30.9
A42,A42,1.d4 d6 2.c4,"Modern Defense, Averbakh System",13206,40.1,29.6,30.4
A42,English Rat,1.d4 d6 2.c4 e5,"Modern Defense, Averbakh System",13206,40.1,29.6,30.4
A42,Lisbon Gambit,1.d4 d6 2.c4 e5 3.dxe5 Nc6,"Modern Defense, Averbakh System",13206,40.1,29.6,30.4
A42,Randspringer Variation,1.d4 g6 2.c4 Bg7 3.Nc3 d6 4.e4 f5,"Modern Defense, Averbakh System",13206,40.1,29.6,30.4
A43,Benoni Gambit Accepted,1.d4 c5 2.dxc5,Old Benoni,16532,39.8,26.9,33.3
A43,Benoni-Indian Defense,1.d4 c5 2.d5 Nf6,Old Benoni,16532,39.8,26.9,33.3
A43,Benoni-Staunton Gambit,1.d4 c5 2.d5 f5 3.e4,Old Benoni,16532,39.8,26.9,33.3
A43,"Clarendon Court Variation, Benoni",1.d4 c5 2.d5 f5,Old Benoni,16532,39.8,26.9,33.3
A43,"Cormorant Gambit, Benoni",1.d4 c5 2.dxc5 b6,Old Benoni,16532,39.8,26.9,33.3
A43,Franco-Benoni; Franco-Sicilian,1.d4 c5 2.d5 e6 3.e4,Old Benoni,16532,39.8,26.9,33.3
A43,Franco-Sicilian Hybrid,1.d4 e6 2.c4 c5 3.d5 exd5 4.cxd5 d6 5.Nc3 g6 6.e4 Bg7 7.Nf3 Ne7,Old Benoni,16532,39.8,26.9,33.3
A43,"Habichd; Hawk Variation, Benoni",1.d4 c5 2.d5 Nf6 3.Nf3 c4,Old Benoni,16532,39.8,26.9,33.3
A43,"Hawk Variation, Benoni",1.d4 c5 2.d5 Nf6 3.Nf3 e4,Old Benoni,16532,39.8,26.9,33.3
A43,"Kingside move order, Benoni",1.d4 c5 2.d5 Nf6 3.Nf3,Old Benoni,16532,39.8,26.9,33.3
A43,Old Benoni,1.d4 c5 2.d5 d6,Old Benoni,16532,39.8,26.9,33.3
A43,"Schlenker Defense, Benoni",1.d4 c5 2.dxc5 Na6,Old Benoni,16532,39.8,26.9,33.3
A43,"Schmid Variation, Benoni",1.d4 c5 2.d5 d6 3.Nc3 g6,Old Benoni,16532,39.8,26.9,33.3
A43,"Snail Variation, Benoni",1.d4 c5 2.d5 Na6,Old Benoni,16532,39.8,26.9,33.3
A43,Staunton Defense; Benoni C-G; A43,1.d4 c5,Old Benoni,16532,39.8,26.9,33.3
A43,"Tamarkin Countergambit, Benoni",1.d4 c5 2.Nf3 cxd4 3.b4 e5,Old Benoni,16532,39.8,26.9,33.3
A43,"Woozle Defense, Benoni",1.d4 c5 2.d5 Nf6 3.Nc3 Qa5,Old Benoni,16532,39.8,26.9,33.3
A43,"Zilbermints Gambit; Nakamura Gambit, Benoni",1.d4 c5 2.b4 cxb4,Old Benoni,16532,39.8,26.9,33.3
A43,Zilbermints-Benoni Gambit,1.d4 c5 2.Nf3 cxd4 3.b4,Old Benoni,16532,39.8,26.9,33.3
A44,Blockade Variation; Semi-Benoni; Russian Variation,1.d4 c5 2.d5 e5 3.e4 d6,Old Benoni Defense,4170,45.8,25.8,28.4
A44,"Pawn Thrust, Benoni; A44",1.d4 c5 2.d5 e5,Old Benoni Defense,4170,45.8,25.8,28.4
A45,Arafat Gambit,1.d4 Nf6 2.e4 Nxe4 3.Bd3 Nf6 4.Bg5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Basque Opening,1.d4 Nf6 2.b3,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Blackmar-Diemer Gambit Deferred,1.d4 Nf6 2.f3 d5 3.e4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Borg Variation, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.Bf4 g5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Bronstein Gambit,1.d4 Nf6 2.g4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Bullfrog; Weidenhagen; Krabbe; Ochsenfrosch,1.d4 Nf6 2.g4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Canard Attack,1.d4 Nf6 2.f4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Chepukaitis Gambit,1.d4 Nf6 2.Bg5 c5 3.d5 Qb6 4.Nc3 Qxb2 5.Bd2 Qb6,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Edge Variation, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.Bh4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Gedult Attack,1.d4 Nf6 2.f3 d5 3.g4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Gedult-Gunderam System,1.d4 Nf6 2.f3 d5 3.g4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Gibbins-Wiedehagen Gambit Accepted,1.d4 Nf6 2.g4 Nxg4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Hergert Gambit #1, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.Bh4 d5 4.f3 Nf6 5.Nc3 Bf5 6.e4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Hergert Gambit #2, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.Bh4 c6 4.Nd2 Qa5 5.c3 Nxd2 6.Qxd2 d5 7.e4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Hergert Gambit, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.h4 Nxg5 4.hxg5 e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Huebsch Gambit,1.d4 Nf6 2.Nc3 d5 3.e4 Nxe4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Indian Defense; A45,1.d4 Nf6,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Kraus-Muhlherr Counter Gambit,1.d4 Nf6 2.f3 d5 3.e4 e5 4.dxe5 Nxe4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Lazard Gambit; Maddigan Gambit,1.d4 Nf6 2.Nd2 e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Linder Counter Gambit,1.d4 Nf6 2.f3 e6 3.e4 Nxe4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Maddigan Gambit,1.d4 Nf6 2.Nc3 e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Malich Gambit,1.d4 Nf6 2.Nc3 d5 3.Bg5 c5 4.Bxf6 gxf6 5.e4 dxe4 6.d5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Maltese Falcon,1.d4 Nf6 2.g4 Nxg4 3.f3 Nf6 4.e4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Omega Gambit,1.d4 Nf6 2.e4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Oshima Defense,1.d4 Nf6 2.g4 e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Paleface Attack,1.d4 Nf6 2.f3,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Pawn Push Variation,1.d4 Nf6 2.d5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Poisoned Pawn Variation, Trompowsky",1.d4 Nf6 2.Bg5 c5 3.d5 Qb6 4.Nc3,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,"Raptor Variation, Trompowsky",1.d4 Nf6 2.Bg5 Ne4 3.h4,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Reversed Chigorin Defense,1.d4 Nf6 2.Nc3 c5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Stummer Gambit,1.d4 Nf6 2.g4 Nxg4 3.e4 d6 4.Be2 Nf6 5.Nc3,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Trompowsky; Opocensky; Ruth Opening,1.d4 Nf6 2.Bg5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Ueberlinger Gambit,1.d4 Nf6 2.g3 e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Von Beivorseen,1.d4 Nf6 2.Nc3 c5 3.dxc5,Queen's Pawn Game,620590,36.5,34.1,29.3
A45,Webster Gambit,1.d4 Nf6 2.f3 c5 3.d5 e6 4.e4 exd5 5.e5,Queen's Pawn Game,620590,36.5,34.1,29.3
A46,Czech-Indian,1.d4 Nf6 2.Nf3 c6,Queen's Pawn Game,170666,35.2,34.8,30
A46,Dory Defense,1.d4 Nf6 2.Nf3 Ne4,Queen's Pawn Game,170666,35.2,34.8,30
A46,"Knights Variation, Indian Game; A46",1.d4 Nf6 2.Nf3,Queen's Pawn Game,170666,35.2,34.8,30
A46,London System,1.d4 Nf6 2.Nf3 e6 3.Bf4,Queen's Pawn Game,170666,35.2,34.8,30
A46,"Nimzovich Variation, Torre Attack",1.d4 Nf6 2.Nf3 e6 3.Bg5 h6,Queen's Pawn Game,170666,35.2,34.8,30
A46,Petrosian Gambit,1.d4 Nf6 2.Nf3 e6 3.Bg5 c5 4.e3 b6 5.d5,Queen's Pawn Game,170666,35.2,34.8,30
A46,Polish Defense,1.d4 Nf6 2.Nf3 b5,Queen's Pawn Game,170666,35.2,34.8,30
A46,Pseudo-Benko Gambit,1.d4 Nf6 2.Nf3 c5 3.d5 b5,Queen's Pawn Game,170666,35.2,34.8,30
A46,Spielmann-Indian,1.d4 Nf6 2.Nf3 c5,Queen's Pawn Game,170666,35.2,34.8,30
A46,Swiss; Wagner Gambit,1.d4 Nf6 2.Nf3 e6 3.Bg5 c5 4.e4,Queen's Pawn Game,170666,35.2,34.8,30
A46,Torre Attack,1.d4 Nf6 2.Nf3 e6 3.Bg5,Queen's Pawn Game,170666,35.2,34.8,30
A46,Yusupov-Rubinstein System,1.d4 Nf6 2.Nf3 e6 3.e3,Queen's Pawn Game,170666,35.2,34.8,30
A47,Berg Variation,1.d4 Nf6 2.Nf3 b6 3.g3 Bb7 4.Bg2 c5 5.c4 cxd4 6.Qxd4,Queen's Indian,4732,34.6,34,31.4
A47,"Capablanca Variation, Indian Game; A47",1.d4 Nf6 2.Nf3 b6,Queen's Indian,4732,34.6,34,31.4
A47,Marienbad Variation,1.d4 Nf6 2.Nf3 b6 3.g3 Bb7 4.Bg2 c5,Queen's Indian,4732,34.6,34,31.4
A47,Schnepper Gambit,1.d4 Nf6 2.Nf3 b6 3.c3 e5,Queen's Indian,4732,34.6,34,31.4
A47,Torre Attack,1.d4 Nf6 2.Nf3 b6 3.Bg5,Queen's Indian,4732,34.6,34,31.4
A48,"Euwe Variation, Torre Attack",1.d4 Nf6 2.Nf3 g6 3.Bg5 Bg7 4.Nbd2 c5,King's Indian,72568,35.6,34,30.3
A48,"Fianchetto Defense, Torre Attack",1.d4 Nf6 2.Nf3 g6 3.Bg5,King's Indian,72568,35.6,34,30.3
A48,King's Indian Variation,1.d4 Nf6 2.Nf3 g6 3.e3 Bg7 4.Bd3 d6,King's Indian,72568,35.6,34,30.3
A48,"London System, Torre Attack",1.d4 Nf6 2.Nf3 g6 3.Bf4,King's Indian,72568,35.6,34,30.3
A48,London Variation,1.d4 Nf6 2.Nf3 g6 3.Bf4 Bg7 4.Nbd2,King's Indian,72568,35.6,34,30.3
A48,Pseudo-King's Indian Variation; A48,1.d4 Nf6 2.Nf3 g6,King's Indian,72568,35.6,34,30.3
A49,Przepiorka Variation; A49,1.d4 Nf6 2.Nf3 g6 3.g3,"King's Indian, Fianchetto without c4",13609,33,38,29.1
A50,Horsefly Gambit,1.d4 Nf6 2.c4 Nc6 3.d5 Ne5 4.f4,Queen's Pawn Game,416112,37.1,34.6,28.4
A50,Medusa Gambit,1.d4 Nf6 2.c4 g5,Queen's Pawn Game,416112,37.1,34.6,28.4
A50,"Normal Variation, Indian Game; A50",1.d4 Nf6 2.c4,Queen's Pawn Game,416112,37.1,34.6,28.4
A50,Pyrenees Gambit,1.d4 Nf6 2.c4 b5,Queen's Pawn Game,416112,37.1,34.6,28.4
A50,Queen's Indian Defense; Saemisch-Indian,1.d4 Nf6 2.c4 b6,Queen's Pawn Game,416112,37.1,34.6,28.4
A50,Van Geet; Kevitz; Trajkovic; Mexican,1.d4 Nf6 2.c4 Nc6,Queen's Pawn Game,416112,37.1,34.6,28.4
A51,"Bonsdorf Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ne4 4.a3 b6,Budapest Gambit,9522,44.1,26.5,29.4
A51,Budapest Defense; A51,1.d4 Nf6 2.c4 e5,Budapest Gambit,9522,44.1,26.5,29.4
A51,"Fajarowicz Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ne4,Budapest Gambit,9522,44.1,26.5,29.4
A51,"Steiner Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ne4 4.Qc2,Budapest Gambit,9522,44.1,26.5,29.4
A52,"Abonyi Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4 Nxe5 5.f4 Nec6,Budapest Gambit,6793,46,27.6,26.4
A52,"Adler Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Nf3,Budapest Gambit,6793,46,27.6,26.4
A52,"Balogh; Tartakower C-G, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4 d6,Budapest Gambit,6793,46,27.6,26.4
A52,"Barmina Gambit, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4 Nxe5 5.f4 Bc5,Budapest Gambit,6793,46,27.6,26.4
A52,"Center Play Variation, Budapest; Alekhine Variation",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4,Budapest Gambit,6793,46,27.6,26.4
A52,"Kornl Richter Gambit, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Bf4 Nc6 5.Nf3 Bb4+ 6.Nc3 Bxc3+,Budapest Gambit,6793,46,27.6,26.4
A52,"Normal Variation, Budapest; A52",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4,Budapest Gambit,6793,46,27.6,26.4
A52,"Rubinstein Variation, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.Bf4,Budapest Gambit,6793,46,27.6,26.4
A52,"Wikstrom Gambit, Budapest",1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4 Nxe5 5.f4 Nbc6,Budapest Gambit,6793,46,27.6,26.4
A53,Aged Gibbon Gambit,1.d4 Nf6 2.c4 d6 3.g4,Old Indian,14896,39.7,31.1,29.2
A53,Duz-Khotimirsky Variation,1.d4 Nf6 2.c4 d6 3.Nc3 Nbd7 4.e3 e5 5.Bd3,Old Indian,14896,39.7,31.1,29.2
A53,"Grinberg Gambit, Old Indian",1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.e4,Old Indian,14896,39.7,31.1,29.2
A53,"Janowski Variation, Old Indian",1.d4 Nf6 2.c4 d6 3.Nc3 Bf5,Old Indian,14896,39.7,31.1,29.2
A53,Old Indian Defense; Chigorin Indian Defense; A53,1.d4 Nf6 2.c4 d6,Old Indian,14896,39.7,31.1,29.2
A53,Tartakower-Indian,1.d4 Nf6 2.c4 d6 3.Nf3 Bg4,Old Indian,14896,39.7,31.1,29.2
A53,Ukranian Variation,1.d4 Nf6 2.c4 d6 3.Nc3 e5,Old Indian,14896,39.7,31.1,29.2
A54,"Two Knights Variation, Old Indian; A54",1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.Nf3,"Old Indian, Ukrainian Variation, 4.Nf3",2578,36.2,35.1,28.7
A55,"Normal Variation, Old Indian; A55",1.d4 Nf6 2.c4 d6 3.Nc3 e5 4.Nf3 Nbd7 5.e4,"Old Indian, Main line",4089,40.6,33.8,25.6
A56,"Czech Variation, Benoni",1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7,Benoni Defense,52233,38.8,27.9,33.3
A56,Hromadka Defense; Loose Gambit: A56,1.d4 Nf6 2.c4 c5,Benoni Defense,52233,38.8,27.9,33.3
A56,"Hromadka System, Benoni",1.d4 Nf6 2.c4 c5 3.d5 d6,Benoni Defense,52233,38.8,27.9,33.3
A56,"King's Indian System, Benoni",1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 g6,Benoni Defense,52233,38.8,27.9,33.3
A56,Lundin; Bronstein Counter-Gambit,1.d4 Nf6 2.c4 c5 3.d5 d6 4.Nc3 g6 5.e4 b5,Benoni Defense,52233,38.8,27.9,33.3
A56,Petrosian System; Czech Benoni Defense,1.d4 Nf6 2.c4 c5 3.d5 e5,Benoni Defense,52233,38.8,27.9,33.3
A56,"Vulture Defense, Benoni",1.d4 c5 2.d5 Nf6 3.c4 Ne4,Benoni Defense,52233,38.8,27.9,33.3
